4
1
-1	14	2	3	-1	-1	1	11	-1	4	12	16	7	-1	15	-1	
8	16	-1	1	-1	9	12	3	14	15	-1	10	6	-1	2	11	
12	11	6	4	15	14	7	-1	1	8	13	2	-1	-1	10	-1	
9	5	15	13	-1	4	-1	2	11	7	6	3	16	-1	14	12	
-1	15	4	10	1	-1	2	6	5	9	-1	12	-1	7	-1	8	
-1	8	-1	2	-1	12	-1	10	3	1	-1	-1	9	-1	-1	5	
-1	-1	-1	11	9	7	3	8	2	14	15	6	10	13	16	4	
-1	13	-1	-1	14	16	-1	15	4	10	8	7	12	2	11	1	
-1	2	-1	12	-1	1	6	-1	10	5	9	4	-1	16	8	15	
14	-1	1	16	2	11	15	-1	-1	6	-1	8	4	-1	9	-1	
-1	-1	13	15	-1	8	4	9	-1	-1	-1	11	1	-1	-1	14	
-1	9	-1	5	12	10	-1	13	15	3	-1	-1	-1	11	7	-1	
15	3	16	14	11	5	13	7	6	2	4	1	8	9	-1	10	
2	1	12	-1	6	3	9	-1	7	11	10	5	15	-1	13	16	
5	4	-1	9	16	2	-1	12	8	13	-1	15	11	-1	-1	7	
13	6	11	7	8	15	-1	1	16	-1	-1	9	5	-1	4	2	
