4
1
-1	-1	7	-1	-1	-1	-1	10	11	-1	12	15	16	-1	-1	-1	
-1	16	2	-1	4	13	-1	-1	-1	-1	1	-1	-1	-1	15	10	
-1	6	4	13	16	3	2	-1	-1	5	-1	10	-1	-1	-1	11	
-1	-1	10	15	7	-1	12	-1	-1	-1	-1	-1	9	-1	2	-1	
16	-1	1	5	-1	12	-1	-1	6	-1	-1	4	15	-1	-1	-1	
-1	14	9	4	10	11	1	7	-1	13	-1	-1	-1	16	3	6	
13	2	-1	8	3	15	-1	-1	14	-1	-1	7	10	1	9	-1	
-1	-1	-1	-1	13	-1	5	6	9	16	2	-1	-1	-1	8	-1	
5	4	-1	14	-1	-1	-1	1	-1	8	-1	-1	13	9	7	3	
-1	1	16	2	-1	5	13	9	10	-1	14	3	8	11	6	4	
-1	13	11	10	15	4	3	-1	12	9	5	6	-1	-1	16	-1	
6	3	-1	-1	-1	16	7	14	13	1	-1	2	-1	10	5	15	
-1	12	-1	-1	-1	10	11	-1	-1	-1	-1	-1	-1	15	-1	-1	
-1	-1	15	-1	8	-1	-1	3	-1	10	-1	-1	7	2	-1	-1	
3	-1	-1	-1	-1	-1	-1	-1	-1	15	-1	12	11	4	10	-1	
-1	10	-1	-1	-1	-1	-1	-1	4	11	-1	-1	-1	-1	1	8	
