5
1
12	1	13	23	15	24	19	25	4	3	18	-1	21	17	-1	6	11	-1	7	20	2	8	9	16	22	
17	-1	-1	4	-1	-1	18	-1	22	-1	10	-1	12	-1	16	24	13	8	9	-1	11	23	14	-1	1	
7	-1	9	8	18	14	11	-1	20	15	22	1	2	24	3	19	17	25	23	4	-1	12	13	21	6	
14	2	6	-1	-1	12	23	13	-1	9	8	11	-1	19	25	16	3	22	5	1	15	7	10	18	4	
10	20	22	11	5	2	7	16	1	8	23	4	6	9	13	21	15	12	18	14	-1	19	24	-1	17	
-1	-1	16	14	23	15	21	3	9	-1	17	13	19	5	7	8	10	1	25	12	20	2	-1	-1	11	
22	3	2	12	7	8	25	23	6	17	11	24	15	10	20	18	16	13	4	5	-1	9	1	14	19	
25	4	5	10	8	-1	-1	18	12	1	21	3	9	-1	2	20	6	17	19	22	16	15	23	-1	7	
20	24	11	1	9	22	16	19	-1	4	6	25	8	23	12	3	2	21	15	7	17	18	5	13	10	
21	19	15	17	13	7	5	20	10	-1	16	18	1	4	22	11	24	23	14	9	25	3	12	-1	8	
4	9	1	16	12	3	-1	5	8	21	20	19	-1	11	6	13	-1	2	24	17	18	14	25	10	15	
-1	22	24	-1	25	17	20	4	7	6	-1	-1	13	1	15	10	14	9	11	18	8	21	3	-1	16	
11	10	8	-1	20	13	15	9	-1	18	25	17	4	16	14	12	7	19	21	3	-1	5	2	22	-1	
5	21	19	7	3	-1	14	1	-1	12	2	22	23	18	10	25	8	-1	20	6	4	17	11	9	13	
13	17	-1	15	14	19	-1	2	11	25	9	-1	-1	3	21	-1	1	5	22	16	7	6	-1	12	23	
19	13	25	9	6	20	8	21	2	10	15	23	-1	7	18	1	-1	4	12	11	14	24	-1	5	3	
16	14	-1	5	17	1	3	24	18	22	-1	-1	10	12	11	7	9	20	13	23	-1	-1	8	15	2	
8	23	12	22	1	6	9	17	15	-1	5	21	3	13	24	-1	25	14	16	19	10	20	-1	7	18	
18	15	7	20	24	-1	4	14	13	16	1	9	22	2	19	5	21	3	10	8	6	11	17	23	12	
-1	11	4	-1	10	5	12	7	19	23	14	20	16	25	8	17	18	24	6	15	13	22	-1	1	9	
1	7	10	18	-1	9	2	22	25	14	13	15	5	-1	17	-1	12	16	8	21	24	4	19	3	20	
24	-1	14	19	-1	4	17	12	21	7	3	10	-1	-1	1	9	5	6	2	13	23	-1	15	11	-1	
-1	5	20	13	16	-1	-1	8	3	19	7	12	11	-1	-1	15	4	-1	17	25	22	1	6	2	14	
-1	12	-1	25	2	18	6	15	5	13	19	-1	14	8	-1	22	20	11	1	24	-1	10	7	17	21	
15	6	17	21	4	23	1	-1	16	-1	24	2	25	22	9	14	19	7	3	10	12	13	18	8	5	
