4
1
12	14	2	5	15	9	1	16	11	10	6	3	4	13	7	8	
3	7	11	8	10	14	2	12	13	16	1	4	15	5	9	6	
9	10	16	1	11	13	4	6	5	7	15	8	14	2	12	3	
13	15	6	4	7	5	8	3	12	9	2	14	11	1	10	16	
8	6	3	2	13	15	10	7	9	11	12	1	16	14	4	5	
1	5	9	16	3	8	12	11	2	14	4	6	7	15	13	10	
15	11	4	14	2	16	6	1	7	13	10	5	3	12	8	9	
7	12	10	13	5	4	9	14	8	15	3	16	2	6	11	1	
16	3	5	10	6	7	11	8	14	2	13	9	12	4	1	15	
11	1	7	12	16	2	14	15	4	6	5	10	8	9	3	13	
6	4	8	9	1	3	13	10	15	12	16	11	5	7	2	14	
14	2	13	15	9	12	5	4	3	1	8	7	6	10	16	11	
10	8	12	6	14	11	3	9	1	4	7	15	13	16	5	2	
4	13	14	3	8	10	16	2	6	5	9	12	1	11	15	7	
2	16	1	7	4	6	15	5	10	8	11	13	9	3	14	12	
5	9	15	11	12	1	7	13	16	3	14	2	10	8	6	4	
