4
1
-1	-1	13	-1	-1	-1	-1	-1	4	1	-1	-1	-1	5	-1	-1	
-1	-1	1	14	-1	3	-1	10	-1	-1	7	5	15	-1	-1	-1	
12	11	7	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	
-1	-1	4	5	7	-1	-1	13	-1	-1	-1	-1	-1	-1	-1	-1	
-1	4	9	15	-1	-1	-1	14	-1	-1	-1	-1	-1	-1	12	-1	
-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	-1	11	-1	-1	3	-1	-1	-1	4	-1	-1	-1	-1	13	
-1	-1	14	-1	-1	-1	15	-1	12	-1	-1	-1	-1	-1	-1	-1	
-1	7	8	-1	-1	-1	12	3	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	5	-1	-1	-1	-1	16	3	-1	14	-1	15	
-1	-1	-1	-1	-1	-1	-1	8	-1	-1	-1	-1	11	7	-1	-1	
11	-1	-1	-1	-1	-1	-1	-1	-1	5	15	-1	-1	-1	-1	12	
-1	-1	-1	-1	-1	-1	1	-1	-1	-1	5	-1	12	-1	2	-1	
4	16	-1	-1	-1	-1	-1	2	13	-1	-1	-1	-1	-1	-1	-1	
2	-1	-1	6	-1	-1	-1	-1	1	-1	-1	9	-1	-1	16	5	
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	11	-1	-1	
