4
1
8	-1	16	10	-1	12	-1	7	1	3	-1	15	9	5	2	4	
2	6	5	9	14	10	15	11	7	12	-1	4	8	1	3	13	
1	13	-1	4	16	-1	8	5	6	10	9	-1	11	7	12	-1	
15	7	-1	-1	-1	1	9	-1	-1	13	8	5	-1	6	14	16	
10	16	8	-1	6	13	7	14	-1	9	2	-1	-1	-1	5	-1	
12	3	6	11	15	4	5	-1	14	1	13	7	2	9	8	10	
5	9	4	7	-1	3	10	2	15	16	6	8	13	14	1	11	
14	2	13	-1	8	11	1	9	3	5	12	10	16	4	7	6	
3	11	12	14	10	-1	2	-1	8	4	1	6	7	16	15	-1	
13	10	7	6	4	14	3	8	-1	2	-1	9	5	-1	11	1	
4	15	-1	2	7	9	16	12	-1	-1	-1	13	6	3	10	8	
16	5	9	8	-1	15	11	6	12	7	10	3	-1	-1	-1	14	
6	12	15	3	2	7	13	10	11	-1	-1	16	1	8	9	-1	
9	1	10	16	5	-1	12	15	13	6	3	-1	14	11	-1	7	
11	8	-1	-1	9	16	4	-1	10	15	7	1	12	-1	6	-1	
7	4	2	13	11	6	14	1	9	8	-1	12	15	10	-1	3	
