5
1
-1	-1	1	11	18	2	22	12	-1	-1	-1	24	-1	10	23	-1	17	3	19	-1	6	13	14	5	4	
10	3	-1	7	21	-1	18	-1	-1	16	-1	20	-1	5	-1	6	25	8	12	2	24	-1	-1	1	15	
-1	14	8	13	-1	1	-1	15	-1	-1	19	16	25	2	-1	-1	5	10	9	23	11	12	18	21	-1	
25	2	6	-1	-1	5	8	-1	4	-1	-1	-1	22	7	9	-1	24	15	-1	-1	3	-1	16	19	-1	
5	-1	-1	-1	19	-1	23	-1	-1	7	-1	3	-1	1	18	14	16	20	4	11	-1	25	2	8	22	
-1	-1	14	10	20	-1	11	1	5	24	-1	13	-1	16	12	-1	2	17	-1	6	-1	21	4	9	3	
18	-1	23	17	4	-1	25	-1	-1	9	22	1	-1	14	24	-1	8	-1	15	-1	-1	-1	-1	16	11	
1	8	2	-1	3	-1	21	23	10	15	-1	-1	5	-1	11	-1	14	12	-1	-1	20	24	13	-1	18	
13	-1	16	-1	-1	-1	-1	-1	-1	3	-1	17	-1	21	25	-1	20	9	10	-1	15	8	5	23	-1	
-1	22	-1	9	-1	7	-1	18	8	13	-1	15	10	19	20	-1	4	11	23	24	12	14	6	17	-1	
6	25	24	21	-1	12	4	13	22	5	10	7	-1	18	-1	-1	3	2	17	15	8	20	-1	11	-1	
2	10	19	3	14	-1	-1	25	18	1	-1	-1	13	8	-1	12	6	-1	11	-1	17	9	22	-1	16	
11	18	-1	23	9	-1	10	16	-1	-1	21	12	19	-1	-1	-1	7	1	22	-1	-1	-1	24	-1	-1	
-1	15	4	8	16	20	9	3	24	-1	-1	11	-1	-1	22	10	-1	18	5	-1	21	2	-1	7	12	
22	-1	7	5	12	-1	-1	17	6	11	-1	2	-1	15	-1	-1	21	-1	16	-1	-1	4	23	3	10	
24	-1	10	16	-1	-1	-1	20	12	-1	14	21	4	-1	3	11	-1	19	-1	25	-1	-1	-1	18	5	
19	4	-1	1	17	-1	3	5	-1	18	20	6	7	22	-1	24	15	14	2	12	16	11	21	13	-1	
3	23	13	2	5	8	1	-1	-1	-1	16	25	-1	-1	10	-1	-1	22	21	-1	7	6	-1	24	19	
12	7	11	-1	-1	-1	24	9	21	-1	1	19	18	-1	13	8	-1	-1	20	5	4	3	-1	2	23	
20	21	18	22	6	-1	17	11	-1	19	-1	5	2	24	15	-1	-1	23	-1	4	-1	-1	12	10	8	
9	6	17	20	13	-1	5	7	1	4	-1	-1	24	25	19	15	12	16	8	10	2	-1	-1	14	21	
-1	-1	21	25	10	9	-1	8	16	20	5	18	-1	13	7	-1	-1	-1	24	17	-1	19	3	-1	-1	
23	24	12	4	11	-1	2	-1	-1	10	-1	8	16	-1	14	18	-1	5	-1	3	1	-1	-1	-1	-1	
-1	16	15	-1	22	-1	-1	24	11	-1	6	9	1	-1	2	25	-1	21	14	19	5	10	8	-1	17	
8	5	3	-1	2	18	14	22	25	6	-1	10	23	12	-1	20	-1	-1	13	1	9	-1	15	-1	24	
