5
1
-1	-1	-1	-1	-1	8	-1	2	-1	-1	10	17	-1	-1	-1	-1	16	-1	-1	-1	13	-1	18	-1	-1	
21	-1	13	-1	-1	-1	-1	-1	-1	24	-1	-1	-1	-1	5	-1	-1	-1	-1	15	-1	-1	-1	-1	12	
-1	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	22	-1	-1	9	-1	-1	-1	-1	-1	-1	-1	-1	21	-1	
-1	6	15	-1	-1	-1	12	14	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	24	8	
-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1	25	-1	-1	-1	-1	22	24	10	-1	-1	-1	-1	-1	-1	
-1	-1	2	-1	-1	9	-1	-1	-1	-1	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	22	24	
-1	22	11	-1	-1	-1	-1	-1	-1	-1	6	-1	24	-1	23	-1	9	-1	-1	8	4	-1	-1	-1	-1	
25	-1	-1	-1	-1	22	23	-1	8	10	-1	2	-1	19	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	15	-1	-1	-1	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	
-1	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	19	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	19	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	-1	
-1	9	-1	22	-1	-1	-1	-1	-1	-1	-1	11	-1	-1	-1	-1	-1	4	-1	-1	17	-1	-1	-1	-1	
-1	-1	-1	5	16	-1	-1	-1	-1	-1	20	12	18	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	15	-1	5	18	11	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	16	-1	
-1	-1	-1	24	-1	-1	-1	19	-1	-1	-1	-1	-1	-1	-1	8	17	-1	-1	-1	-1	-1	-1	25	-1	
8	-1	-1	14	-1	-1	-1	7	-1	-1	-1	-1	-1	25	-1	-1	-1	-1	13	-1	-1	16	-1	-1	18	
-1	-1	-1	-1	21	18	13	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	-1	-1	22	-1	-1	-1	7	-1	17	-1	-1	23	-1	25	-1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	9	-1	3	-1	-1	-1	19	-1	13	8	-1	-1	
-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	18	-1	-1	-1	-1	
2	-1	-1	-1	-1	-1	-1	24	10	-1	-1	1	-1	7	-1	-1	-1	-1	-1	-1	25	23	-1	-1	22	
-1	-1	-1	-1	12	11	-1	-1	-1	-1	-1	-1	17	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
20	-1	-1	9	-1	-1	-1	21	-1	17	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	19	-1	-1	
-1	-1	-1	-1	18	-1	5	-1	13	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	
