4
1
9	12	1	5	15	8	4	7	16	6	3	10	14	2	13	11	
8	3	10	16	5	11	14	13	4	9	2	15	12	1	7	6	
4	11	2	15	6	10	1	16	13	14	7	12	8	9	3	5	
-1	13	14	6	2	-1	3	9	5	1	11	8	16	15	10	4	
11	8	16	2	1	15	13	5	9	10	6	14	4	3	12	7	
5	9	12	7	10	2	6	11	1	16	4	3	15	14	8	13	
13	4	15	-1	7	3	12	14	2	8	-1	11	9	6	16	10	
3	14	6	10	16	4	9	8	15	13	12	7	5	11	2	1	
2	16	8	4	14	13	15	3	7	11	1	9	6	10	5	12	
12	7	5	14	8	-1	10	1	3	15	13	6	2	4	11	9	
10	1	3	11	4	9	5	6	12	2	-1	16	7	13	15	8	
15	6	9	13	11	7	-1	12	8	4	10	-1	3	-1	1	14	
1	10	7	9	3	14	16	15	6	12	8	13	11	5	-1	2	
14	2	4	3	9	5	8	10	11	7	15	1	13	12	6	16	
6	15	13	8	12	1	11	2	-1	5	16	4	10	7	9	3	
16	5	11	12	13	6	7	4	10	3	9	2	1	8	14	-1	
