4
1
3	-1	1	-1	16	6	14	-1	-1	-1	4	-1	9	12	8	-1	
4	-1	-1	-1	15	-1	1	8	-1	-1	10	12	6	-1	7	11	
-1	-1	-1	14	4	9	-1	7	3	16	-1	6	13	5	15	10	
10	7	-1	6	-1	-1	-1	13	5	9	8	15	1	-1	14	4	
6	2	10	12	-1	1	-1	11	13	-1	16	-1	-1	-1	-1	-1	
-1	3	7	-1	8	2	16	-1	11	10	12	4	-1	6	13	1	
13	-1	-1	11	5	-1	-1	4	-1	-1	6	-1	-1	9	10	8	
-1	1	4	8	-1	13	-1	-1	15	3	-1	14	-1	11	-1	16	
-1	10	-1	-1	13	-1	12	14	8	-1	-1	-1	-1	1	6	9	
-1	13	-1	-1	-1	-1	5	16	6	15	9	11	-1	7	-1	-1	
-1	9	-1	2	-1	-1	6	1	4	-1	13	7	16	-1	5	15	
-1	-1	3	-1	-1	8	-1	15	-1	-1	14	-1	4	-1	12	-1	
1	4	-1	-1	-1	11	15	5	9	6	2	8	3	13	16	12	
7	11	5	3	1	14	13	2	-1	-1	15	16	-1	-1	-1	-1	
2	8	6	16	9	10	4	12	1	13	-1	3	15	-1	11	5	
12	15	-1	-1	6	16	-1	-1	-1	-1	-1	5	2	-1	1	7	
