4
1
13	-1	2	3	-1	14	-1	7	6	10	-1	9	12	8	16	1	
4	8	1	14	-1	-1	-1	5	11	16	3	7	-1	9	10	-1	
16	5	-1	9	8	10	-1	15	12	2	-1	-1	-1	-1	4	13	
12	11	-1	7	2	-1	1	9	15	8	13	4	6	14	3	-1	
7	-1	3	5	10	-1	6	16	-1	11	15	-1	9	2	12	8	
-1	1	4	-1	9	-1	11	-1	-1	-1	-1	-1	5	-1	7	14	
2	12	16	10	-1	3	5	14	13	9	-1	8	-1	4	11	6	
14	-1	-1	11	1	7	8	12	-1	5	2	16	-1	3	15	10	
-1	14	-1	2	-1	12	10	-1	8	4	11	15	16	5	13	9	
10	-1	8	6	4	-1	14	13	-1	3	12	5	11	-1	1	-1	
11	-1	12	16	7	-1	15	-1	14	1	-1	13	2	-1	6	4	
5	4	15	13	16	1	-1	11	10	7	-1	2	14	12	8	3	
9	7	-1	-1	-1	15	12	4	2	13	-1	-1	-1	6	-1	-1	
-1	-1	14	-1	-1	9	16	1	7	15	-1	6	-1	-1	2	11	
15	-1	11	1	13	8	2	6	5	14	4	-1	3	7	-1	12	
6	-1	13	-1	14	11	7	10	9	-1	16	3	8	-1	5	15	
