4
1
-1	10	16	1	2	5	4	14	6	15	12	-1	-1	-1	9	8	
8	7	4	-1	12	6	10	9	14	2	3	11	1	5	16	-1	
2	11	-1	5	13	1	15	3	-1	8	-1	10	4	6	12	14	
13	-1	12	-1	-1	11	16	7	9	4	5	1	2	10	3	15	
4	16	-1	11	14	10	1	12	13	6	15	3	9	7	-1	2	
9	14	7	-1	3	2	13	15	10	-1	4	5	8	16	1	11	
5	15	-1	13	11	7	6	8	1	9	2	-1	-1	12	10	4	
12	2	1	-1	-1	4	9	5	11	7	14	8	15	-1	6	3	
15	1	6	7	9	3	5	13	8	-1	-1	12	10	-1	2	16	
16	-1	11	2	15	8	12	10	5	1	13	4	-1	-1	7	9	
14	4	13	8	7	16	-1	1	3	10	9	6	5	15	11	12	
-1	9	5	12	4	14	11	6	-1	16	7	2	-1	3	8	1	
7	13	2	16	-1	-1	-1	11	4	5	10	-1	12	8	-1	6	
1	5	-1	-1	6	15	-1	-1	12	3	8	9	-1	-1	13	-1	
6	12	15	3	-1	13	8	4	2	-1	1	-1	16	9	14	-1	
11	8	10	9	5	12	-1	2	16	13	6	-1	3	1	4	-1	
