4
1
13	16	15	14	-1	10	7	6	12	1	9	3	4	8	11	2	
9	7	-1	4	15	1	8	14	2	16	13	11	12	5	6	10	
1	5	2	11	16	4	9	12	15	8	10	6	13	14	3	7	
10	-1	8	12	3	13	2	11	4	14	5	7	15	9	1	16	
2	9	12	3	8	16	11	1	6	5	4	10	7	13	14	15	
8	13	11	7	6	2	5	15	1	3	14	16	10	4	9	12	
4	-1	16	10	7	14	13	9	8	2	12	15	3	6	5	11	
14	15	6	5	4	12	3	10	9	7	11	13	1	16	2	8	
7	14	1	16	10	6	12	3	11	13	2	9	8	15	4	5	
3	2	5	15	9	8	4	7	16	6	1	14	11	-1	10	13	
11	4	10	9	2	15	16	13	3	12	8	5	6	1	7	14	
12	-1	13	6	14	11	1	-1	7	10	15	4	2	3	16	9	
5	10	9	13	1	7	15	4	14	11	3	8	16	2	12	6	
16	3	4	8	13	5	6	2	10	-1	7	12	14	11	15	1	
15	11	14	1	12	9	10	-1	13	4	6	-1	5	7	8	3	
6	12	7	2	11	3	-1	8	5	15	16	1	9	10	13	-1	
