4
1
1	5	2	-1	3	6	7	15	13	9	4	16	12	11	14	8	
3	-1	9	-1	14	2	16	8	12	10	1	-1	4	-1	5	7	
16	4	7	8	9	1	-1	12	15	6	-1	14	3	2	13	10	
-1	11	12	-1	5	13	-1	10	2	7	8	3	1	-1	-1	6	
6	2	13	9	-1	5	8	16	11	3	7	12	10	14	4	-1	
8	16	-1	7	11	12	10	9	6	4	14	1	2	13	15	5	
10	12	14	1	4	3	6	13	5	15	-1	9	16	8	7	11	
11	15	4	5	2	14	1	7	10	-1	-1	8	6	9	12	3	
5	9	15	4	-1	16	3	1	7	12	6	-1	14	10	11	2	
7	3	10	13	12	4	5	11	14	1	16	2	-1	6	8	15	
12	8	6	16	10	9	-1	14	4	-1	11	15	7	-1	3	-1	
14	1	11	2	7	15	13	6	3	-1	9	10	5	12	16	-1	
2	6	5	11	-1	-1	9	-1	16	-1	12	7	-1	4	-1	14	
4	14	8	3	16	7	15	2	9	-1	10	6	13	5	1	12	
9	7	1	12	13	10	14	4	8	2	15	5	-1	3	6	16	
13	10	16	15	6	11	12	5	1	-1	3	-1	-1	7	2	9	
