5
1
4	-1	22	-1	25	3	24	13	10	6	20	16	2	19	23	18	-1	12	15	5	-1	7	1	17	8	
23	15	2	1	5	17	11	16	18	8	24	14	9	21	3	22	4	10	6	7	12	13	19	20	-1	
17	13	14	-1	19	4	12	25	7	20	6	11	-1	22	5	1	2	21	23	3	24	16	15	10	9	
-1	7	-1	-1	20	21	-1	1	2	23	13	25	17	4	-1	16	9	24	19	8	-1	14	22	6	-1	
-1	-1	6	8	24	19	-1	14	9	15	-1	10	12	-1	1	11	-1	13	17	20	5	4	23	2	3	
16	9	10	25	6	24	4	19	8	21	1	18	23	20	22	3	5	7	11	14	-1	17	13	-1	15	
13	5	17	19	-1	6	14	15	25	-1	10	8	16	3	24	9	20	1	2	12	23	22	4	21	7	
1	12	7	2	22	13	20	3	17	5	11	15	19	6	21	25	8	23	4	18	16	24	9	14	10	
8	3	15	4	14	9	7	23	1	10	25	2	5	12	13	17	22	16	24	21	20	19	6	11	18	
18	21	24	20	23	2	16	12	22	11	17	9	4	7	14	15	6	19	10	13	25	3	5	-1	1	
11	14	9	16	13	22	1	-1	4	3	18	12	6	2	8	20	19	-1	5	15	10	23	25	-1	-1	
24	1	25	-1	10	23	6	7	14	13	9	3	20	-1	19	2	12	22	21	16	8	5	11	18	4	
6	22	5	23	12	25	15	18	21	19	4	24	11	16	17	13	7	-1	8	10	9	20	3	1	2	
-1	2	20	15	18	5	17	8	11	16	23	22	21	1	10	6	3	9	25	4	19	12	24	13	-1	
19	4	21	-1	8	-1	2	-1	20	9	5	7	-1	13	25	24	23	18	1	11	15	6	17	22	16	
12	25	3	14	21	16	10	22	13	4	19	5	1	8	18	23	15	6	9	17	11	2	7	24	20	
5	19	1	13	16	14	18	11	12	17	15	23	10	25	7	4	24	3	20	2	-1	8	21	9	22	
2	8	18	6	15	20	3	21	23	1	12	13	-1	-1	11	5	16	25	-1	22	17	10	14	-1	19	
10	17	11	-1	-1	15	19	9	6	24	16	20	22	14	2	12	21	8	13	-1	3	25	18	23	-1	
20	-1	-1	22	9	7	8	2	5	25	21	6	3	17	4	10	-1	11	14	19	1	15	12	-1	13	
22	18	19	5	1	10	25	20	24	14	8	4	13	-1	12	21	17	15	16	23	7	9	2	3	6	
15	6	8	11	3	1	23	-1	19	22	-1	17	7	24	20	14	10	5	18	-1	13	21	16	25	12	
25	-1	13	12	2	8	9	17	15	-1	3	21	18	23	16	19	11	4	22	6	14	1	20	5	24	
14	23	-1	24	-1	18	21	-1	3	2	22	1	15	5	-1	8	13	20	12	25	4	11	10	19	17	
9	20	4	21	17	11	13	5	-1	12	14	19	25	10	6	7	1	2	3	24	22	18	8	15	23	
