4
1
-1	1	-1	6	-1	5	12	-1	14	-1	7	16	13	11	10	2	
-1	15	12	-1	6	14	10	1	4	8	11	2	9	3	7	-1	
2	9	5	7	11	13	3	-1	12	6	10	1	-1	14	8	15	
4	10	-1	11	2	9	7	-1	13	3	15	5	16	6	12	1	
-1	3	4	-1	8	1	11	-1	6	15	16	14	2	7	-1	10	
1	5	13	2	7	16	14	6	3	11	12	-1	-1	15	4	-1	
16	11	10	15	9	2	-1	3	7	-1	1	-1	5	-1	14	6	
-1	8	-1	-1	10	15	4	-1	2	13	5	9	11	1	3	-1	
14	7	16	13	12	10	6	-1	9	2	-1	-1	15	5	1	8	
-1	2	9	3	-1	-1	1	13	5	14	8	7	10	4	6	12	
5	6	-1	12	3	7	15	9	1	10	13	4	14	16	-1	11	
10	4	11	-1	5	8	-1	14	16	12	6	-1	7	13	9	3	
9	13	15	5	1	6	16	10	-1	7	4	-1	12	2	11	14	
-1	12	1	10	-1	4	9	-1	15	-1	2	6	3	8	16	13	
3	16	2	4	15	12	8	11	-1	1	14	13	6	-1	5	7	
7	14	-1	-1	13	3	5	-1	-1	16	9	12	1	10	15	4	
