4
1
10	-1	-1	-1	5	-1	-1	-1	-1	4	-1	-1	-1	-1	-1	-1	
-1	-1	7	-1	13	9	12	3	14	-1	5	10	-1	-1	2	11	
-1	-1	-1	-1	-1	-1	-1	16	1	8	13	2	3	-1	10	9	
9	-1	-1	13	10	4	8	2	-1	-1	-1	-1	-1	1	14	12	
-1	-1	4	10	-1	13	-1	6	5	-1	11	12	14	-1	-1	-1	
7	8	-1	-1	4	12	11	-1	-1	1	-1	13	9	-1	6	5	
1	12	5	-1	9	7	-1	-1	-1	14	-1	6	10	13	16	-1	
3	13	-1	6	14	16	-1	15	-1	-1	8	-1	12	2	-1	-1	
11	2	-1	-1	7	1	6	14	10	5	9	-1	13	16	-1	-1	
-1	10	1	-1	2	-1	-1	-1	13	6	-1	8	-1	-1	9	-1	
6	-1	-1	15	3	-1	4	-1	12	16	-1	11	-1	-1	-1	14	
4	-1	8	5	-1	10	16	-1	-1	3	1	-1	2	11	7	6	
-1	3	16	-1	11	-1	-1	-1	6	2	-1	-1	8	9	12	10	
-1	1	-1	-1	6	-1	-1	4	-1	11	-1	5	-1	14	-1	16	
-1	4	10	-1	-1	-1	-1	-1	8	-1	3	-1	11	-1	1	7	
13	6	11	7	8	15	10	1	16	12	-1	-1	5	3	4	2	
