4
1
-1	7	15	14	-1	-1	2	1	16	4	11	9	6	12	8	13	
8	9	-1	2	14	-1	4	7	6	15	3	-1	1	-1	11	16	
11	13	1	12	8	15	-1	-1	2	5	10	7	-1	4	14	-1	
3	-1	-1	-1	-1	-1	11	-1	1	-1	14	8	2	5	7	15	
1	-1	-1	3	2	-1	-1	15	11	8	-1	4	12	-1	16	10	
-1	-1	-1	-1	4	1	-1	-1	10	-1	5	16	11	15	6	8	
-1	8	4	16	-1	-1	-1	-1	-1	7	15	-1	9	-1	2	3	
-1	-1	-1	15	7	-1	12	8	9	-1	2	3	4	1	13	5	
-1	12	-1	9	-1	3	15	5	13	1	-1	2	14	16	10	7	
2	-1	11	5	12	-1	16	-1	7	3	4	14	-1	13	-1	-1	
-1	-1	3	13	1	-1	7	-1	5	10	16	-1	-1	11	9	-1	
-1	15	7	1	10	14	13	6	8	9	-1	11	-1	3	4	2	
15	-1	2	4	-1	7	-1	10	-1	12	1	5	-1	9	-1	-1	
-1	1	14	-1	-1	11	9	-1	3	16	8	13	-1	6	12	-1	
-1	3	13	11	6	12	5	14	-1	-1	9	10	-1	-1	15	-1	
12	16	9	-1	-1	-1	1	3	15	11	-1	-1	10	2	-1	14	
