4
1
12	-1	-1	1	16	-1	10	-1	-1	-1	-1	-1	3	14	-1	9	
-1	11	-1	2	-1	9	-1	-1	-1	8	15	12	10	7	5	13	
-1	16	-1	3	12	13	8	-1	-1	-1	-1	9	1	-1	4	11	
9	-1	-1	-1	-1	-1	11	-1	-1	1	13	5	2	16	-1	8	
2	15	-1	5	13	-1	7	14	1	6	16	10	-1	-1	8	4	
-1	-1	-1	6	5	12	-1	3	7	-1	9	-1	16	11	2	1	
-1	-1	12	-1	-1	6	1	9	-1	13	3	8	-1	15	-1	-1	
11	-1	1	14	-1	16	-1	10	15	5	-1	-1	13	3	7	6	
1	-1	5	11	3	4	-1	6	9	-1	-1	7	-1	-1	16	-1	
15	6	7	16	-1	-1	12	8	-1	2	-1	13	-1	-1	-1	3	
-1	-1	2	8	7	14	-1	5	-1	-1	-1	16	15	-1	11	-1	
-1	-1	-1	-1	15	-1	-1	-1	8	3	11	1	-1	5	13	-1	
-1	-1	16	13	1	7	-1	-1	2	-1	8	11	-1	10	-1	15	
7	2	11	-1	-1	3	-1	13	10	-1	-1	-1	-1	4	1	-1	
3	-1	-1	-1	10	-1	-1	11	13	4	1	15	-1	-1	-1	-1	
8	1	-1	9	4	2	-1	-1	-1	-1	5	3	11	-1	-1	16	
