5
1
24	-1	1	3	18	2	19	23	10	-1	-1	22	9	15	5	-1	6	13	17	12	-1	-1	11	20	-1	
22	17	8	-1	-1	11	14	-1	-1	-1	7	10	-1	21	4	-1	19	-1	-1	25	-1	-1	5	13	6	
4	21	7	16	-1	15	12	-1	-1	8	11	20	2	19	25	1	-1	18	-1	3	23	17	10	14	-1	
15	5	19	20	2	-1	-1	9	-1	1	23	24	-1	6	14	10	16	11	22	4	12	3	18	8	21	
-1	11	23	10	13	-1	3	4	-1	5	18	12	16	17	1	-1	14	24	8	-1	-1	15	2	-1	19	
6	24	-1	19	-1	-1	-1	-1	-1	3	25	23	7	1	8	14	-1	21	20	9	11	-1	-1	10	5	
1	23	16	4	14	9	-1	20	17	15	22	3	-1	-1	-1	8	5	19	-1	-1	6	21	25	24	18	
18	-1	3	5	10	-1	8	22	-1	-1	-1	19	21	-1	13	-1	15	1	24	6	4	-1	7	17	2	
-1	7	-1	17	22	14	21	10	-1	6	-1	16	24	4	-1	25	11	2	3	-1	9	-1	-1	19	12	
-1	-1	2	11	25	24	1	19	12	7	9	-1	-1	20	-1	-1	18	4	10	-1	-1	23	-1	3	14	
9	25	-1	22	-1	-1	-1	15	6	21	-1	13	-1	2	11	-1	-1	-1	7	14	-1	12	20	18	17	
23	-1	20	6	-1	-1	11	1	13	-1	17	-1	-1	22	24	4	-1	12	21	5	14	25	9	16	7	
-1	4	11	18	7	-1	20	14	9	12	-1	1	-1	10	23	-1	13	3	19	15	2	24	6	22	-1	
-1	-1	-1	-1	5	-1	22	7	-1	-1	-1	14	20	-1	6	-1	1	-1	16	24	21	13	23	15	-1	
17	-1	15	14	-1	23	-1	8	24	-1	19	9	12	7	16	20	22	-1	11	18	-1	10	-1	5	-1	
5	6	21	24	-1	20	18	3	14	10	13	15	11	8	19	12	25	-1	23	16	-1	-1	1	-1	4	
12	-1	18	1	11	17	7	24	8	9	16	6	22	-1	3	5	-1	15	14	13	-1	19	-1	25	20	
13	20	-1	25	16	-1	23	-1	4	-1	12	-1	17	24	-1	3	-1	10	2	19	8	5	-1	6	-1	
-1	-1	4	7	19	13	15	-1	-1	22	-1	2	14	25	21	-1	20	17	6	8	-1	9	-1	12	23	
-1	15	22	23	-1	-1	25	6	-1	-1	-1	-1	4	-1	10	18	24	-1	1	-1	-1	14	-1	11	-1	
7	18	-1	13	-1	8	5	-1	15	20	2	-1	-1	3	12	-1	-1	16	-1	1	25	11	-1	21	10	
-1	1	17	2	20	18	24	-1	23	13	-1	21	8	-1	15	6	3	14	25	11	5	7	12	-1	22	
14	-1	5	21	-1	19	9	25	7	2	6	11	1	16	-1	24	12	20	4	10	15	18	-1	23	13	
11	22	9	-1	23	21	10	12	-1	4	5	25	18	14	20	19	-1	7	13	17	24	6	-1	-1	3	
10	16	25	-1	-1	22	6	11	3	-1	-1	17	23	13	7	15	21	5	18	2	20	8	19	-1	-1	
