4
1
-1	4	-1	12	-1	1	3	9	5	-1	8	16	11	-1	-1	-1	
-1	2	5	3	15	-1	7	-1	-1	1	4	-1	10	-1	6	-1	
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	
1	16	-1	14	13	11	-1	6	-1	2	-1	-1	4	9	-1	-1	
-1	9	-1	-1	12	-1	-1	-1	15	14	10	4	-1	11	8	-1	
3	12	15	6	-1	-1	14	-1	-1	9	-1	-1	-1	-1	-1	-1	
11	8	2	1	-1	5	-1	7	3	16	6	-1	-1	14	-1	-1	
-1	14	4	-1	-1	-1	-1	-1	-1	13	5	2	3	-1	9	-1	
8	-1	3	4	16	-1	-1	15	9	-1	14	-1	-1	-1	-1	11	
-1	-1	-1	13	-1	14	8	-1	4	-1	3	1	-1	-1	-1	-1	
6	10	14	2	-1	9	-1	-1	-1	11	-1	5	8	-1	-1	7	
-1	7	-1	-1	-1	-1	4	11	8	-1	2	-1	1	-1	-1	-1	
4	15	6	-1	14	2	16	-1	13	-1	-1	-1	-1	-1	-1	-1	
2	13	-1	-1	6	15	9	4	-1	-1	-1	14	-1	-1	-1	-1	
9	-1	-1	8	-1	3	-1	-1	-1	4	16	-1	14	2	7	15	
-1	-1	-1	-1	-1	-1	11	12	-1	-1	-1	-1	13	6	-1	1	
