5
1
-1	-1	22	15	-1	-1	-1	13	6	18	3	-1	19	17	23	-1	11	-1	10	7	12	1	9	-1	20	
-1	14	13	5	-1	10	3	1	25	2	20	24	11	-1	-1	-1	-1	6	-1	12	19	-1	8	7	16	
1	-1	12	20	-1	-1	7	-1	-1	8	-1	-1	22	-1	-1	-1	24	14	5	19	13	10	18	23	-1	
2	11	-1	18	3	12	-1	-1	22	19	-1	10	-1	13	1	20	8	25	16	9	24	-1	6	-1	-1	
25	16	-1	6	10	9	-1	-1	24	15	-1	7	-1	8	12	1	-1	-1	-1	13	11	-1	22	2	3	
20	-1	8	-1	2	-1	6	-1	19	17	-1	-1	-1	-1	-1	5	-1	24	18	14	-1	-1	21	22	10	
-1	-1	6	-1	-1	-1	-1	-1	-1	14	8	1	-1	18	-1	23	10	13	4	-1	17	24	16	-1	19	
10	22	-1	-1	-1	20	13	-1	3	-1	16	17	7	11	5	2	6	8	19	1	-1	23	14	9	12	
5	-1	21	23	-1	24	-1	-1	18	16	6	20	12	-1	-1	7	9	-1	17	22	8	13	3	25	4	
16	-1	17	13	18	22	4	-1	8	23	-1	19	-1	-1	21	25	20	-1	3	15	2	-1	1	5	6	
7	1	14	-1	5	19	22	-1	9	20	-1	-1	6	-1	24	-1	25	16	8	-1	-1	-1	23	-1	18	
3	2	-1	-1	19	14	15	17	23	6	5	-1	4	-1	7	12	13	-1	20	18	1	9	11	21	8	
-1	13	-1	-1	8	21	18	16	-1	25	10	15	3	14	11	22	-1	19	24	2	6	12	5	17	7	
-1	21	10	25	11	13	8	4	2	5	-1	-1	1	23	9	-1	7	17	-1	-1	-1	-1	15	-1	-1	
6	23	18	22	-1	-1	24	12	10	-1	-1	2	-1	20	17	21	4	-1	1	5	25	-1	13	-1	14	
14	4	5	10	25	23	16	-1	21	-1	-1	8	2	22	-1	-1	19	15	-1	20	-1	6	17	18	1	
19	-1	-1	24	17	2	10	5	20	22	15	-1	25	6	-1	8	3	18	-1	16	9	-1	12	11	21	
9	-1	2	-1	-1	6	11	8	-1	1	21	18	16	-1	14	-1	-1	7	25	-1	5	-1	-1	13	-1	
-1	18	-1	21	13	-1	9	-1	-1	3	-1	11	20	5	19	24	12	1	-1	-1	-1	15	7	8	-1	
11	-1	23	8	20	-1	19	-1	-1	7	-1	-1	10	-1	3	-1	5	-1	2	-1	-1	-1	24	4	22	
13	-1	-1	19	-1	3	21	-1	-1	24	9	5	18	4	2	16	14	20	12	-1	-1	17	-1	6	-1	
17	-1	4	12	16	18	-1	11	-1	-1	-1	-1	-1	7	6	13	-1	22	23	8	14	3	19	1	15	
24	5	3	7	-1	17	-1	-1	16	10	13	14	15	-1	20	-1	1	4	-1	-1	21	8	2	-1	-1	
-1	25	11	2	23	1	12	19	14	-1	22	3	-1	16	8	9	21	5	15	-1	-1	-1	-1	24	13	
-1	-1	-1	14	-1	8	-1	-1	15	-1	-1	12	-1	1	10	19	-1	3	-1	-1	22	18	4	16	5	
