5
1
5	-1	-1	-1	19	2	7	15	11	-1	-1	-1	-1	25	-1	1	23	14	-1	-1	-1	9	4	18	-1	
16	-1	-1	4	-1	20	25	14	17	5	-1	8	19	-1	12	-1	9	-1	2	18	-1	-1	3	10	-1	
-1	18	25	-1	15	23	24	-1	9	1	13	-1	-1	-1	-1	5	3	-1	-1	-1	22	-1	20	21	-1	
10	23	-1	-1	-1	-1	22	8	-1	-1	5	4	-1	9	24	7	20	12	-1	-1	13	11	-1	14	-1	
14	-1	20	8	9	-1	3	-1	-1	21	6	11	-1	-1	23	-1	25	22	17	-1	5	-1	16	12	2	
25	-1	-1	-1	-1	-1	18	-1	15	-1	20	22	12	-1	-1	-1	6	-1	4	1	-1	-1	11	7	-1	
-1	7	10	16	-1	11	20	24	-1	19	-1	14	-1	6	8	3	13	9	-1	-1	17	-1	-1	5	-1	
1	6	5	-1	-1	3	10	-1	-1	-1	16	9	-1	-1	21	-1	-1	20	14	-1	12	4	24	-1	-1	
-1	-1	-1	-1	-1	1	14	13	-1	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	5	-1	16	8	9	6	
-1	-1	13	-1	24	-1	8	9	-1	-1	-1	3	15	-1	7	10	-1	17	22	21	-1	-1	-1	25	18	
-1	16	15	17	21	-1	5	-1	14	-1	12	-1	-1	1	25	6	-1	10	3	-1	-1	2	7	22	-1	
2	5	1	-1	14	7	-1	-1	-1	-1	-1	6	20	3	9	-1	15	-1	25	-1	8	12	-1	-1	16	
9	-1	19	25	3	-1	12	1	23	-1	-1	7	-1	10	15	-1	14	-1	-1	-1	-1	-1	-1	20	-1	
7	8	-1	-1	-1	-1	6	-1	-1	13	-1	23	-1	24	-1	21	-1	5	9	22	1	25	19	-1	15	
-1	-1	4	24	13	15	16	25	3	-1	8	18	22	-1	2	-1	-1	-1	-1	-1	-1	-1	21	-1	-1	
23	-1	-1	-1	-1	-1	-1	7	-1	-1	-1	12	24	5	22	15	4	-1	-1	-1	-1	18	-1	-1	-1	
24	-1	9	5	-1	-1	-1	17	-1	-1	15	-1	16	11	6	23	-1	3	19	20	4	-1	-1	-1	7	
-1	19	-1	21	-1	-1	-1	-1	20	24	3	25	-1	8	-1	22	12	11	-1	-1	-1	-1	-1	-1	9	
8	-1	-1	-1	-1	-1	-1	-1	-1	15	-1	-1	-1	14	-1	17	-1	25	-1	-1	-1	5	10	-1	-1	
20	-1	-1	-1	1	8	-1	16	6	3	23	-1	13	21	-1	-1	2	-1	5	-1	-1	24	-1	11	12	
19	-1	-1	9	-1	-1	-1	-1	1	14	25	21	3	22	11	4	-1	18	23	17	-1	-1	6	-1	-1	
-1	15	16	1	12	5	19	-1	-1	2	-1	17	-1	18	13	25	21	8	-1	-1	7	-1	-1	4	-1	
-1	-1	23	6	20	-1	-1	11	-1	7	-1	5	-1	-1	4	-1	-1	1	-1	-1	-1	21	-1	-1	-1	
-1	-1	24	11	-1	-1	-1	20	25	-1	7	-1	-1	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	
-1	-1	21	18	-1	13	23	-1	8	4	-1	24	-1	-1	-1	14	22	2	-1	7	-1	17	-1	16	1	
