4
1
9	3	-1	1	7	14	-1	6	8	-1	12	13	11	16	-1	15	
-1	13	-1	6	2	-1	12	1	14	4	11	15	10	3	7	5	
12	4	7	15	-1	-1	16	11	2	-1	-1	1	13	14	9	8	
-1	-1	10	14	-1	4	8	13	-1	3	-1	7	6	12	2	1	
-1	8	-1	2	10	13	-1	15	5	-1	1	12	3	-1	-1	9	
5	9	-1	-1	14	16	6	12	-1	11	8	-1	7	10	15	-1	
7	12	-1	-1	9	1	-1	2	10	15	14	16	8	4	-1	13	
15	16	4	10	8	11	7	3	9	13	-1	6	-1	5	14	12	
3	11	12	4	13	6	2	8	1	9	-1	14	-1	7	-1	-1	
1	-1	15	-1	-1	10	3	-1	13	6	16	-1	-1	-1	8	14	
8	-1	-1	16	-1	-1	14	9	-1	2	10	-1	-1	1	3	11	
-1	-1	9	5	11	15	1	16	3	8	-1	4	12	2	-1	-1	
2	15	-1	12	-1	5	-1	4	7	-1	3	8	9	13	-1	16	
-1	-1	16	8	-1	2	-1	10	-1	14	13	-1	-1	6	12	7	
13	10	5	-1	16	8	-1	7	6	-1	4	2	14	-1	-1	3	
-1	7	-1	9	1	12	-1	14	15	16	5	10	2	8	11	4	
