4
1
-1	14	-1	4	-1	2	-1	-1	15	8	10	-1	-1	11	-1	-1	
-1	-1	8	-1	6	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	4	
-1	-1	-1	12	9	-1	-1	10	-1	-1	4	-1	-1	-1	-1	-1	
-1	-1	-1	-1	4	-1	-1	8	-1	-1	-1	-1	-1	13	14	15	
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	
-1	-1	14	-1	-1	4	2	-1	-1	-1	15	-1	16	8	11	13	
12	-1	-1	-1	-1	-1	-1	11	7	4	-1	8	3	15	6	5	
-1	-1	-1	-1	-1	-1	-1	16	11	-1	-1	-1	-1	-1	-1	-1	
-1	7	-1	2	-1	-1	-1	-1	4	12	-1	15	-1	-1	-1	-1	
-1	-1	-1	-1	-1	13	-1	-1	-1	-1	-1	7	14	-1	15	-1	
-1	-1	-1	6	11	7	5	-1	-1	14	16	2	1	-1	-1	12	
1	13	15	14	-1	16	-1	-1	-1	-1	-1	-1	-1	-1	7	2	
-1	-1	12	-1	-1	6	-1	-1	9	-1	-1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
14	-1	-1	-1	-1	-1	-1	12	-1	-1	-1	16	-1	-1	-1	3	
-1	-1	1	5	-1	-1	-1	-1	-1	-1	-1	4	-1	-1	-1	16	
