4
1
5	-1	-1	-1	-1	15	9	-1	-1	16	-1	6	2	-1	-1	-1	
-1	-1	-1	-1	1	-1	-1	-1	5	-1	-1	4	-1	-1	12	-1	
-1	-1	4	6	5	3	-1	-1	10	-1	14	-1	-1	-1	-1	8	
-1	-1	13	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	9	-1	-1	
8	-1	-1	1	12	-1	15	11	-1	-1	-1	7	-1	-1	-1	-1	
4	16	-1	-1	-1	2	-1	7	-1	-1	-1	-1	1	-1	13	10	
-1	13	-1	10	-1	5	16	14	2	-1	9	-1	3	-1	-1	-1	
-1	-1	9	-1	10	6	-1	1	-1	-1	8	-1	14	-1	7	4	
-1	-1	-1	-1	2	-1	-1	-1	15	-1	16	-1	-1	-1	-1	-1	
-1	3	-1	-1	6	12	-1	-1	-1	8	-1	-1	-1	14	-1	-1	
2	-1	-1	9	-1	-1	-1	-1	12	14	-1	10	11	-1	-1	-1	
-1	-1	-1	14	16	-1	-1	10	-1	-1	-1	9	-1	-1	15	-1	
-1	-1	-1	-1	14	10	-1	3	-1	12	15	8	7	1	-1	-1	
-1	-1	-1	8	13	7	-1	-1	-1	-1	11	14	-1	-1	-1	-1	
-1	-1	12	-1	15	-1	-1	16	-1	-1	1	-1	8	-1	-1	-1	
-1	-1	1	-1	-1	8	-1	-1	9	-1	-1	-1	-1	4	-1	-1	
