4
1
-1	1	16	2	13	12	5	14	4	3	15	7	8	11	-1	6	
6	7	3	5	1	-1	10	-1	-1	-1	9	2	4	13	12	15	
8	11	-1	13	-1	15	7	2	-1	16	6	12	1	5	14	3	
12	10	-1	15	4	8	6	-1	-1	5	-1	1	2	-1	7	16	
5	-1	1	10	16	9	13	8	2	15	14	11	7	12	-1	4	
7	16	-1	-1	-1	-1	-1	4	-1	9	1	8	13	2	11	-1	
13	15	-1	11	12	7	14	5	16	6	3	4	-1	1	9	8	
14	-1	8	9	-1	3	11	1	12	13	7	-1	16	6	15	5	
-1	3	15	-1	8	5	9	7	-1	4	12	-1	-1	-1	13	2	
4	14	5	12	10	2	16	6	-1	8	-1	15	11	3	1	9	
2	9	10	7	3	4	1	13	14	11	16	5	15	-1	6	12	
1	13	6	-1	11	14	12	15	3	2	10	9	5	-1	4	-1	
15	12	9	14	7	1	-1	16	11	10	-1	3	-1	4	5	13	
16	5	7	1	15	-1	2	9	6	12	4	13	3	14	-1	-1	
3	2	-1	6	5	13	4	10	9	7	8	14	-1	15	16	1	
10	8	13	4	14	6	3	12	15	-1	-1	16	9	-1	2	11	
