4
1
3	5	1	15	16	6	14	-1	7	11	-1	13	9	12	8	2	
4	16	-1	13	15	-1	1	8	-1	2	-1	12	6	3	-1	11	
11	12	8	14	4	-1	2	-1	3	16	-1	6	13	5	15	10	
10	7	-1	6	-1	12	11	13	5	9	8	15	1	16	14	4	
6	2	10	12	14	-1	7	11	13	8	16	-1	5	-1	4	-1	
-1	-1	-1	5	-1	2	16	9	11	10	12	4	14	6	-1	1	
-1	14	-1	11	-1	15	-1	4	2	7	6	1	12	9	-1	8	
-1	1	4	8	12	13	10	6	15	3	5	14	7	11	2	16	
16	10	15	4	13	7	-1	14	8	5	3	2	11	1	6	-1	
8	13	-1	-1	2	4	5	16	-1	15	9	11	10	7	-1	-1	
14	9	11	2	10	3	6	1	-1	12	13	-1	16	8	5	15	
5	-1	-1	7	-1	8	9	-1	16	1	14	10	4	2	12	13	
1	-1	14	10	-1	11	15	5	9	6	2	8	3	13	-1	12	
7	11	5	3	-1	14	13	2	12	4	15	16	8	10	9	6	
-1	8	6	16	9	10	-1	12	-1	13	7	3	15	14	11	-1	
12	15	-1	9	6	16	8	-1	10	14	11	5	2	4	-1	7	
