4
1
1	7	2	-1	-1	3	8	11	-1	4	9	12	13	-1	15	-1	
-1	4	5	8	2	10	1	7	3	15	6	13	-1	16	9	11	
12	-1	13	3	15	9	4	6	16	5	8	-1	1	7	14	2	
10	15	-1	-1	-1	-1	12	16	11	7	1	2	5	-1	-1	8	
11	5	9	2	-1	4	10	3	13	14	-1	7	16	-1	8	6	
15	-1	3	14	-1	2	11	13	-1	10	12	-1	4	-1	7	-1	
4	1	-1	10	9	-1	7	-1	2	6	16	11	-1	12	13	15	
-1	13	12	6	8	15	16	-1	4	9	3	-1	2	10	11	-1	
6	8	14	7	-1	12	9	5	-1	1	-1	4	11	2	3	-1	
-1	10	1	-1	13	8	3	4	6	12	2	16	14	15	5	-1	
3	2	16	-1	7	11	14	15	-1	8	5	9	6	13	12	1	
5	12	-1	13	1	16	-1	2	-1	-1	14	3	8	-1	10	9	
16	-1	-1	-1	3	14	2	10	8	13	11	-1	15	5	6	4	
8	3	4	1	11	6	5	-1	-1	16	-1	15	7	-1	2	13	
13	-1	-1	-1	16	-1	15	-1	12	2	4	-1	10	-1	1	3	
2	14	10	15	-1	-1	13	8	5	3	7	-1	9	11	16	12	
