4
1
6	10	-1	4	8	11	3	7	5	15	14	-1	-1	-1	-1	2	
-1	-1	16	-1	5	6	9	-1	12	-1	-1	3	13	11	8	10	
9	5	-1	2	15	-1	14	-1	8	4	16	11	3	-1	1	7	
11	-1	-1	12	1	16	2	13	7	9	10	-1	5	4	14	15	
16	-1	7	10	-1	14	8	1	11	13	12	4	15	3	5	-1	
2	13	8	-1	3	-1	10	-1	6	-1	15	-1	11	-1	-1	-1	
14	-1	12	-1	11	4	-1	5	2	-1	3	-1	-1	8	-1	-1	
4	-1	11	-1	16	15	7	6	14	-1	-1	10	1	2	12	-1	
-1	15	5	-1	12	2	6	14	9	-1	4	7	-1	-1	-1	-1	
-1	-1	-1	6	10	-1	15	3	13	11	-1	8	16	-1	9	14	
8	11	9	13	4	7	5	16	1	-1	-1	-1	12	10	2	3	
-1	14	2	3	-1	-1	-1	-1	-1	16	5	12	6	7	15	4	
-1	1	15	11	6	-1	-1	2	-1	12	8	14	-1	9	10	5	
5	-1	14	-1	7	3	12	-1	4	6	13	-1	2	15	11	-1	
-1	-1	6	-1	9	-1	-1	11	-1	10	-1	-1	-1	16	3	-1	
-1	-1	10	7	14	-1	16	15	3	5	11	9	-1	13	6	-1	
