4
1
3	1	10	-1	-1	13	9	-1	7	-1	-1	-1	2	4	-1	14	
-1	-1	2	-1	8	7	3	6	4	14	13	10	-1	-1	-1	15	
4	-1	-1	13	-1	15	2	16	-1	6	1	-1	-1	-1	7	-1	
6	-1	15	7	-1	11	4	-1	-1	-1	8	12	-1	3	13	-1	
16	14	-1	5	-1	10	1	-1	-1	13	12	-1	-1	-1	3	7	
-1	-1	12	-1	-1	14	-1	-1	9	-1	-1	-1	15	6	10	-1	
-1	2	-1	-1	-1	8	-1	-1	-1	-1	10	16	1	12	-1	11	
-1	3	4	-1	-1	-1	11	-1	1	-1	-1	-1	13	14	16	-1	
-1	-1	1	-1	-1	4	-1	11	-1	-1	-1	-1	-1	-1	9	-1	
13	4	-1	2	6	-1	8	-1	10	-1	-1	15	11	5	-1	-1	
11	9	6	12	-1	3	5	-1	-1	-1	-1	-1	7	10	-1	16	
15	5	8	-1	-1	16	14	-1	-1	11	-1	-1	-1	-1	4	3	
1	-1	16	3	14	5	12	-1	-1	-1	6	-1	-1	-1	-1	-1	
-1	-1	-1	-1	16	-1	-1	-1	-1	-1	4	-1	-1	-1	-1	5	
-1	10	13	11	4	-1	7	8	-1	12	-1	14	3	-1	-1	9	
-1	8	5	4	11	1	15	-1	16	10	2	7	14	-1	12	6	
