5
1
6	11	18	23	-1	16	3	-1	-1	-1	14	-1	-1	2	-1	24	-1	-1	-1	-1	-1	-1	13	5	9	
-1	-1	24	-1	-1	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	17	-1	-1	20	25	3	19	-1	1	
-1	20	-1	-1	5	-1	-1	6	-1	13	4	-1	-1	-1	-1	3	-1	8	-1	19	11	-1	12	-1	21	
16	-1	-1	-1	-1	2	-1	-1	5	-1	15	-1	-1	13	1	-1	-1	-1	-1	-1	6	8	-1	7	-1	
-1	-1	-1	-1	-1	25	-1	-1	-1	-1	-1	3	-1	19	-1	23	-1	-1	-1	-1	24	-1	-1	-1	-1	
14	-1	25	20	-1	-1	-1	-1	-1	18	-1	-1	-1	-1	5	-1	21	-1	-1	12	-1	-1	16	6	15	
-1	-1	4	-1	18	6	-1	21	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	25	11	-1	
21	-1	11	-1	-1	22	-1	-1	24	25	13	18	20	16	-1	-1	-1	2	-1	3	-1	-1	4	14	7	
-1	-1	-1	-1	6	14	-1	2	-1	9	-1	17	11	15	-1	4	22	20	-1	-1	-1	24	-1	-1	-1	
3	16	23	-1	-1	-1	-1	7	-1	12	6	-1	-1	24	14	11	-1	10	15	-1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	13	-1	-1	1	17	-1	-1	-1	-1	9	-1	12	19	24	-1	-1	-1	-1	-1	3	
11	-1	-1	17	24	-1	19	-1	2	7	-1	-1	14	18	25	-1	-1	-1	-1	5	-1	-1	6	1	22	
-1	-1	-1	12	-1	-1	22	25	11	-1	-1	15	-1	-1	-1	10	-1	-1	-1	9	-1	-1	-1	-1	-1	
-1	-1	22	-1	-1	9	-1	-1	18	-1	-1	1	6	-1	-1	-1	-1	-1	-1	-1	7	-1	-1	12	-1	
-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	16	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	8	-1	-1	-1	17	-1	-1	-1	-1	21	5	-1	-1	-1	3	-1	16	-1	-1	6	-1	-1	10	
-1	-1	-1	4	-1	-1	-1	13	-1	2	-1	-1	15	3	8	-1	19	-1	-1	-1	-1	-1	-1	24	11	
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	23	-1	-1	-1	-1	18	5	-1	-1	-1	7	-1	-1	
-1	13	-1	-1	16	5	-1	-1	7	1	-1	6	-1	-1	-1	17	20	24	-1	-1	14	-1	-1	3	-1	
9	14	-1	-1	-1	-1	-1	-1	-1	-1	16	7	-1	20	-1	25	8	-1	-1	-1	19	-1	-1	-1	-1	
18	3	-1	-1	-1	17	-1	-1	-1	-1	-1	11	-1	5	16	-1	4	-1	-1	24	-1	-1	10	-1	13	
19	-1	-1	-1	-1	7	9	-1	-1	-1	-1	-1	3	14	2	15	-1	12	-1	-1	-1	-1	-1	-1	-1	
8	4	-1	11	-1	-1	-1	-1	-1	16	-1	-1	-1	-1	-1	-1	14	17	3	-1	-1	-1	5	-1	2	
-1	-1	-1	24	-1	-1	-1	-1	-1	-1	8	-1	22	4	-1	1	13	-1	19	7	-1	14	-1	-1	-1	
-1	-1	-1	-1	-1	1	-1	22	13	-1	-1	24	-1	-1	-1	-1	-1	5	-1	21	-1	-1	-1	-1	-1	
