5
1
1	-1	-1	-1	12	-1	-1	-1	4	9	-1	8	17	16	-1	-1	22	-1	-1	-1	23	7	-1	-1	-1	
24	-1	14	9	19	-1	-1	17	23	-1	-1	-1	-1	-1	-1	13	-1	-1	11	7	25	12	-1	-1	-1	
-1	-1	-1	-1	-1	-1	21	24	-1	14	15	-1	1	-1	9	23	6	-1	-1	-1	2	-1	-1	17	-1	
25	20	6	15	-1	8	-1	2	18	-1	23	11	13	-1	7	9	3	24	-1	12	-1	-1	-1	-1	22	
-1	-1	-1	-1	16	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	11	
10	13	-1	-1	-1	9	15	-1	-1	23	-1	6	-1	21	-1	-1	-1	-1	19	22	24	2	-1	-1	-1	
-1	-1	24	-1	-1	-1	25	-1	10	-1	-1	18	4	-1	-1	-1	7	-1	2	9	-1	-1	-1	23	-1	
-1	9	17	-1	-1	1	8	5	14	19	-1	-1	12	10	-1	-1	-1	-1	15	-1	-1	-1	-1	-1	-1	
-1	1	-1	-1	-1	-1	4	-1	13	2	-1	9	-1	-1	-1	5	-1	-1	17	-1	-1	-1	10	16	3	
-1	5	-1	-1	-1	-1	-1	-1	22	-1	-1	-1	-1	-1	2	14	-1	13	-1	-1	12	4	-1	-1	8	
-1	23	-1	-1	24	-1	-1	3	-1	-1	18	-1	-1	2	-1	-1	-1	7	9	15	-1	5	-1	4	-1	
14	-1	5	-1	11	-1	-1	1	15	8	20	-1	10	9	-1	4	19	-1	-1	-1	6	3	-1	-1	-1	
-1	-1	-1	-1	-1	2	-1	-1	-1	-1	21	-1	-1	-1	8	17	20	1	-1	-1	18	11	12	-1	-1	
-1	-1	-1	18	-1	-1	-1	-1	24	21	-1	3	6	7	4	16	-1	-1	-1	14	-1	9	-1	-1	-1	
-1	12	20	17	13	18	-1	-1	7	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	-1	16	-1	-1	-1	15	
-1	-1	15	-1	-1	-1	23	-1	-1	22	-1	-1	-1	-1	-1	-1	9	8	-1	5	17	24	14	-1	-1	
-1	-1	-1	-1	-1	17	-1	9	-1	-1	3	-1	8	-1	16	-1	-1	23	-1	20	1	-1	-1	-1	-1	
-1	4	-1	-1	7	-1	-1	8	1	-1	-1	-1	5	-1	13	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	
-1	-1	16	-1	-1	-1	7	25	-1	-1	9	-1	11	24	-1	-1	-1	18	21	3	-1	-1	13	10	-1	
20	-1	19	-1	-1	4	-1	-1	-1	3	7	1	-1	-1	-1	-1	-1	-1	-1	17	-1	-1	21	12	-1	
6	19	-1	14	20	10	-1	4	-1	24	-1	7	-1	-1	21	-1	-1	9	-1	23	3	-1	2	8	12	
17	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	3	7	-1	12	6	-1	-1	25	-1	-1	-1	
7	-1	-1	-1	18	-1	-1	23	6	-1	-1	-1	-1	4	-1	21	-1	5	-1	-1	-1	-1	-1	-1	-1	
-1	10	8	2	5	-1	-1	-1	3	-1	-1	24	9	-1	-1	-1	17	-1	-1	13	4	-1	-1	7	21	
-1	15	4	-1	-1	21	2	22	-1	-1	10	-1	-1	13	18	25	-1	3	24	16	-1	17	-1	5	1	
