4
1
16	1	4	10	7	5	9	-1	11	8	15	2	3	13	12	14	
15	14	8	2	4	3	11	12	16	5	1	13	10	6	9	7	
3	13	12	5	-1	2	10	-1	6	4	7	9	11	8	15	16	
-1	6	7	11	8	13	16	15	12	14	-1	-1	5	-1	2	1	
12	15	-1	1	3	7	-1	16	8	2	13	11	9	10	-1	4	
6	3	-1	-1	2	11	14	-1	-1	-1	5	4	-1	7	1	12	
7	5	2	-1	12	4	1	8	14	10	16	6	15	11	-1	3	
11	-1	-1	4	10	9	15	5	-1	-1	3	-1	-1	2	8	6	
10	-1	-1	13	14	6	8	2	4	16	11	-1	7	1	3	-1	
14	7	9	6	11	1	5	10	2	3	8	15	12	16	4	13	
-1	4	5	16	13	12	-1	9	7	-1	6	14	8	15	11	10	
1	8	-1	3	16	15	-1	7	-1	12	9	10	-1	-1	6	5	
-1	10	16	7	6	-1	2	3	5	15	12	1	4	9	14	11	
8	9	1	-1	15	10	-1	11	3	6	4	-1	13	-1	7	2	
5	11	6	12	9	14	-1	-1	-1	13	2	8	1	3	16	15	
4	-1	-1	-1	-1	16	13	1	9	11	14	-1	-1	12	10	8	
