5
1
-1	24	-1	-1	11	-1	-1	-1	-1	17	-1	10	-1	1	-1	-1	-1	-1	-1	-1	-1	4	-1	6	-1	
-1	-1	16	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	-1	7	-1	-1	-1	-1	25	-1	
7	-1	8	14	-1	-1	2	-1	-1	-1	5	-1	25	17	-1	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	
17	12	-1	-1	4	7	-1	-1	15	-1	22	3	24	-1	-1	-1	-1	-1	16	25	-1	5	-1	14	-1	
-1	-1	-1	-1	-1	1	-1	-1	18	8	15	-1	-1	-1	-1	2	-1	-1	-1	21	-1	-1	-1	16	-1	
-1	-1	20	22	-1	-1	-1	-1	13	-1	-1	-1	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	23	
-1	14	19	11	21	-1	-1	10	-1	2	17	-1	-1	-1	-1	-1	6	-1	8	5	-1	-1	12	-1	-1	
4	3	-1	-1	-1	11	-1	24	19	-1	-1	-1	12	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	
-1	-1	-1	-1	-1	-1	-1	-1	-1	18	10	-1	-1	-1	-1	-1	17	-1	11	-1	21	14	-1	15	-1	
16	-1	-1	-1	17	-1	-1	9	-1	-1	-1	-1	-1	-1	5	10	-1	-1	-1	-1	6	-1	1	-1	-1	
-1	15	18	-1	16	-1	-1	7	-1	-1	-1	-1	5	21	-1	-1	2	-1	-1	19	-1	9	6	8	-1	
13	-1	-1	-1	-1	-1	-1	12	25	-1	-1	-1	-1	15	-1	-1	-1	-1	-1	6	2	-1	-1	-1	-1	
-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	4	25	-1	15	18	-1	-1	-1	-1	-1	-1	
21	-1	-1	-1	-1	-1	-1	-1	23	20	12	-1	19	-1	-1	7	-1	-1	24	-1	-1	10	-1	-1	-1	
-1	-1	-1	25	-1	-1	-1	-1	8	-1	13	-1	-1	-1	-1	-1	9	-1	-1	23	-1	-1	5	-1	7	
10	-1	6	-1	-1	-1	-1	-1	-1	5	-1	-1	17	16	-1	-1	-1	21	12	-1	-1	-1	-1	-1	-1	
3	11	23	-1	22	14	-1	-1	1	-1	-1	-1	-1	-1	21	-1	-1	-1	-1	-1	25	-1	18	-1	-1	
18	-1	-1	17	-1	-1	-1	-1	20	25	-1	-1	9	-1	15	11	-1	-1	-1	-1	-1	7	22	-1	-1	
-1	21	-1	-1	-1	-1	16	-1	-1	10	25	-1	22	-1	-1	-1	13	-1	-1	-1	-1	-1	-1	-1	-1	
20	-1	-1	-1	19	12	15	-1	21	-1	14	-1	-1	-1	10	22	-1	-1	-1	17	8	-1	-1	-1	-1	
22	10	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	15	-1	-1	24	-1	8	2	-1	4	-1	-1	-1	1	
-1	-1	-1	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	-1	-1	-1	-1	20	-1	-1	12	6	
-1	-1	-1	23	-1	24	-1	-1	-1	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	-1	-1	-1	2	
-1	17	3	-1	-1	-1	23	-1	-1	-1	11	-1	-1	-1	-1	-1	-1	-1	21	-1	-1	18	-1	-1	-1	
-1	16	-1	-1	-1	19	-1	-1	7	-1	-1	-1	18	25	24	5	-1	-1	-1	-1	-1	8	-1	23	-1	
