5
1
-1	-1	-1	19	20	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	7	-1	-1	5	-1	22	24	
-1	9	-1	15	5	2	-1	25	24	17	22	19	3	-1	7	8	14	-1	-1	-1	-1	-1	-1	18	-1	
-1	-1	12	-1	-1	9	-1	-1	5	13	-1	11	-1	4	18	17	-1	-1	-1	-1	23	21	-1	-1	6	
-1	13	-1	1	-1	-1	-1	-1	-1	-1	-1	10	14	-1	21	25	-1	-1	15	2	20	-1	-1	-1	4	
2	22	-1	6	-1	15	-1	-1	-1	-1	-1	5	-1	-1	13	-1	23	-1	-1	-1	-1	14	-1	-1	12	
21	-1	-1	-1	16	13	3	-1	-1	-1	6	-1	9	-1	-1	-1	19	-1	24	7	8	-1	22	-1	23	
22	-1	-1	-1	4	-1	19	-1	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	16	-1	-1	5	12	-1	
-1	-1	18	-1	-1	-1	-1	-1	7	11	5	2	19	25	23	-1	-1	-1	17	-1	3	-1	-1	16	21	
20	-1	-1	24	-1	18	16	-1	-1	-1	-1	-1	8	-1	-1	-1	25	-1	5	-1	2	-1	17	-1	13	
11	19	-1	8	25	24	-1	-1	-1	23	-1	22	-1	13	-1	-1	1	-1	2	4	-1	-1	-1	-1	9	
-1	8	-1	-1	22	1	-1	-1	-1	25	-1	-1	-1	-1	-1	7	17	-1	16	-1	-1	-1	23	-1	-1	
25	18	-1	-1	14	11	-1	-1	3	-1	24	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	9	-1	-1	
1	-1	-1	21	19	-1	-1	-1	23	-1	-1	-1	-1	-1	-1	-1	5	4	-1	9	22	-1	-1	-1	-1	
-1	-1	-1	-1	7	14	-1	-1	-1	-1	4	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	21	-1	
-1	17	-1	12	10	-1	9	-1	-1	19	1	-1	5	-1	-1	-1	24	-1	23	18	4	-1	2	7	-1	
-1	7	-1	18	-1	-1	13	24	-1	-1	-1	-1	10	-1	6	-1	2	22	-1	-1	-1	-1	-1	-1	8	
24	-1	11	25	23	4	-1	-1	-1	3	8	-1	-1	-1	-1	-1	16	17	21	5	19	6	12	-1	-1	
-1	-1	-1	-1	1	-1	11	-1	8	-1	-1	-1	17	-1	-1	-1	-1	-1	-1	-1	10	22	-1	9	3	
-1	-1	-1	3	-1	-1	22	6	18	1	-1	-1	25	16	20	14	15	-1	8	-1	-1	17	-1	-1	-1	
8	-1	-1	-1	-1	-1	25	-1	10	-1	12	-1	-1	-1	-1	-1	-1	-1	4	-1	-1	2	21	1	18	
18	-1	25	-1	-1	-1	-1	11	19	20	10	-1	23	-1	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	-1	
-1	14	-1	11	-1	8	15	-1	2	4	-1	-1	-1	-1	-1	16	13	-1	-1	24	-1	-1	-1	10	-1	
-1	-1	19	-1	2	-1	-1	16	13	-1	7	-1	18	-1	-1	-1	-1	23	-1	-1	1	-1	8	24	-1	
-1	20	1	17	-1	-1	23	-1	-1	-1	13	15	-1	-1	-1	5	18	-1	-1	-1	21	11	-1	-1	-1	
-1	16	-1	13	24	-1	21	-1	6	-1	2	-1	-1	-1	-1	-1	4	-1	20	3	-1	9	14	23	22	
