4
1
-1	-1	-1	-1	-1	14	-1	-1	-1	6	-1	-1	-1	-1	1	-1	
-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	4	3	-1	-1	
-1	7	10	8	-1	-1	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	3	-1	-1	-1	12	-1	2	-1	-1	11	-1	6	-1	-1	8	
-1	4	2	15	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	11	16	
-1	-1	-1	-1	-1	-1	-1	-1	15	12	-1	-1	-1	4	10	-1	
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	-1	12	14	-1	
8	-1	13	-1	16	-1	-1	-1	2	-1	4	-1	-1	-1	15	-1	
-1	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	4	
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	
3	-1	-1	-1	-1	13	-1	14	-1	-1	-1	-1	-1	-1	-1	5	
6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	16	-1	-1	-1	-1	-1	14	-1	-1	-1	-1	-1	-1	15	
-1	5	-1	-1	-1	-1	-1	-1	-1	7	-1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1	-1	1	2	-1	
