4
1
4	1	11	6	9	2	3	10	-1	16	14	13	-1	7	-1	-1	
-1	15	5	14	1	12	-1	6	10	2	7	8	3	13	9	4	
13	8	10	12	15	-1	-1	7	4	9	11	3	1	2	14	6	
7	2	3	9	-1	-1	8	14	-1	5	15	-1	10	11	12	16	
15	6	16	10	-1	3	1	8	5	13	4	2	14	9	7	12	
12	4	-1	1	10	-1	-1	16	14	3	9	7	8	15	11	5	
8	14	2	5	13	4	7	9	1	11	12	15	16	3	6	10	
9	-1	7	-1	-1	15	14	5	16	10	-1	6	2	-1	13	-1	
-1	-1	12	11	3	7	5	1	9	8	6	16	15	10	-1	2	
6	-1	1	4	-1	9	15	12	13	14	-1	10	11	8	5	-1	
3	5	-1	8	6	11	10	2	7	4	1	12	-1	14	16	13	
2	10	-1	16	8	-1	13	4	-1	15	3	5	12	6	1	-1	
11	9	-1	13	5	16	6	3	-1	12	-1	14	-1	1	2	15	
10	12	6	-1	-1	1	-1	-1	3	7	5	9	13	16	8	-1	
5	16	8	15	7	10	9	11	2	1	13	-1	6	12	-1	-1	
1	3	14	7	-1	8	12	-1	15	-1	-1	11	4	5	10	9	
