5
1
-1	6	4	-1	21	14	18	-1	8	-1	-1	-1	1	22	-1	10	3	15	9	19	5	-1	-1	11	-1	
10	2	-1	7	18	4	12	9	22	13	6	-1	-1	5	3	-1	25	-1	17	1	20	-1	-1	-1	14	
25	5	9	17	15	-1	-1	10	2	-1	18	-1	-1	-1	14	11	8	-1	20	13	3	-1	-1	21	-1	
1	19	13	-1	22	15	3	6	-1	-1	20	-1	-1	9	24	5	-1	12	2	-1	25	18	-1	23	4	
-1	14	16	3	-1	-1	5	-1	-1	17	-1	13	10	15	12	22	18	24	4	-1	9	-1	6	2	-1	
-1	-1	19	5	17	-1	-1	23	11	-1	4	12	15	18	22	3	9	-1	6	-1	21	10	-1	16	-1	
-1	1	-1	21	-1	22	14	-1	4	3	7	-1	-1	13	20	-1	-1	-1	11	10	15	-1	24	18	-1	
7	16	-1	-1	23	9	2	-1	-1	8	1	19	3	-1	6	-1	4	-1	15	24	17	25	5	13	12	
15	-1	14	18	9	12	-1	5	20	-1	-1	24	25	21	2	-1	1	-1	16	23	-1	19	3	-1	11	
11	10	24	-1	-1	13	-1	-1	-1	16	8	14	-1	-1	9	18	12	20	7	5	2	22	4	6	1	
3	21	10	-1	4	-1	-1	-1	25	14	16	22	6	-1	13	8	11	-1	19	-1	24	15	1	17	5	
-1	25	23	19	-1	-1	4	22	-1	10	3	17	2	-1	1	15	16	14	5	6	11	21	-1	12	-1	
17	-1	18	16	-1	-1	11	-1	23	15	-1	7	-1	-1	-1	-1	2	-1	10	9	6	14	25	22	3	
-1	-1	6	-1	5	1	21	17	-1	-1	12	-1	-1	-1	11	7	-1	3	-1	-1	-1	-1	-1	9	10	
-1	-1	11	-1	24	-1	6	16	13	-1	15	18	9	10	25	23	21	4	12	-1	19	-1	7	8	-1	
-1	18	2	-1	12	-1	9	1	7	4	17	6	13	20	-1	-1	-1	16	22	14	10	-1	15	3	25	
16	11	-1	22	1	6	20	-1	-1	12	14	15	24	-1	-1	-1	7	-1	18	4	13	9	-1	5	-1	
9	-1	17	13	-1	16	22	-1	-1	18	5	-1	-1	-1	4	21	23	-1	3	15	-1	-1	20	-1	-1	
21	20	-1	15	-1	-1	-1	14	3	2	22	23	12	16	-1	6	13	9	-1	11	-1	7	-1	24	-1	
4	24	7	-1	10	-1	25	13	15	23	11	9	19	3	-1	12	20	17	8	-1	14	-1	18	1	22	
5	23	-1	-1	2	-1	-1	-1	14	20	24	11	18	6	16	9	10	1	13	12	-1	8	-1	25	-1	
24	7	25	12	19	17	8	4	-1	9	-1	3	22	14	-1	-1	6	2	-1	18	23	5	-1	10	16	
6	9	15	14	-1	-1	-1	19	-1	-1	-1	10	4	-1	17	25	-1	11	23	8	7	-1	12	-1	-1	
18	-1	20	10	11	25	-1	2	-1	22	21	5	-1	12	23	4	19	7	-1	3	1	13	-1	-1	-1	
22	-1	1	8	-1	10	23	-1	-1	-1	-1	25	-1	7	19	17	15	-1	14	16	-1	6	2	4	-1	
