5
1
1	4	15	2	24	23	19	22	13	3	21	16	25	6	7	12	9	18	11	17	10	14	8	5	20	
12	3	23	21	17	16	4	2	7	14	8	18	13	20	22	19	6	24	10	5	11	15	9	25	1	
11	16	22	20	5	15	21	9	8	10	3	2	23	17	19	1	25	4	7	14	13	6	12	24	18	
13	18	7	6	9	20	5	17	24	25	12	1	11	14	10	16	21	22	8	15	2	19	4	3	23	
19	10	8	25	14	18	1	12	6	11	4	24	9	5	15	13	3	23	20	2	22	7	21	17	16	
22	13	6	15	20	10	12	4	14	21	19	25	1	2	5	11	7	3	24	23	9	17	16	18	8	
3	21	2	24	12	6	20	7	15	22	13	4	8	9	23	25	1	17	18	16	19	5	11	14	10	
8	25	9	19	1	11	23	18	2	17	10	22	16	7	6	5	20	13	14	4	12	24	15	21	3	
4	14	18	23	11	24	9	16	5	19	17	3	20	15	12	8	22	21	6	10	1	2	25	7	13	
5	7	10	17	16	8	25	13	3	1	11	14	18	21	24	2	15	12	9	19	4	23	22	20	6	
6	2	17	14	7	1	11	24	9	12	15	23	21	10	3	20	8	5	22	25	16	18	13	19	4	
20	15	3	4	21	2	7	6	18	8	24	5	14	1	9	17	16	19	23	13	25	12	10	22	11	
23	11	5	9	22	21	16	10	19	4	25	8	7	13	20	18	24	1	12	6	17	3	14	2	15	
16	19	24	8	13	5	17	15	25	23	22	11	2	12	18	14	10	9	4	3	6	20	7	1	21	
10	12	25	1	18	13	3	14	22	20	16	17	6	19	4	15	11	7	2	21	8	9	5	23	24	
24	1	14	3	6	4	8	23	12	15	20	7	22	18	16	10	17	25	13	9	5	21	19	11	2	
9	5	16	18	25	14	24	11	1	7	2	13	15	3	17	4	19	20	21	22	23	8	6	10	12	
7	8	13	10	15	9	22	20	17	16	1	21	19	23	11	6	5	2	3	12	18	25	24	4	14	
17	20	12	22	19	25	18	5	21	2	6	9	10	4	14	24	23	11	15	8	3	16	1	13	7	
21	23	4	11	2	3	13	19	10	6	5	12	24	25	8	7	18	14	16	1	15	22	20	9	17	
15	6	1	16	8	19	2	3	4	18	23	20	5	22	13	21	14	10	25	24	7	11	17	12	9	
25	17	20	12	23	22	6	21	16	24	18	10	4	11	2	9	13	15	5	7	14	1	3	8	19	
18	22	21	7	4	12	10	25	20	9	14	15	17	8	1	3	2	16	19	11	24	13	23	6	5	
14	9	11	5	10	17	15	8	23	13	7	19	3	24	21	22	12	6	1	18	20	4	2	16	25	
2	24	19	13	3	7	14	1	11	5	9	6	12	16	25	23	4	8	17	20	21	10	18	15	22	
