4
1
4	-1	-1	14	6	-1	-1	-1	11	-1	7	8	1	-1	-1	10	
16	1	2	11	-1	-1	-1	12	3	14	6	10	8	4	7	9	
10	9	8	-1	3	-1	11	1	-1	2	5	15	-1	6	-1	16	
6	-1	5	-1	8	-1	7	14	4	-1	16	1	11	3	15	-1	
-1	-1	-1	10	12	11	-1	8	2	13	3	-1	-1	-1	5	-1	
-1	-1	-1	6	5	-1	-1	-1	12	4	-1	9	-1	13	16	-1	
-1	-1	3	-1	-1	9	6	7	8	5	10	11	-1	1	2	-1	
5	8	12	-1	-1	-1	15	10	6	1	14	-1	4	11	9	3	
2	-1	11	4	-1	1	-1	5	-1	15	-1	-1	-1	12	8	6	
1	15	-1	-1	9	12	8	6	14	16	-1	13	7	2	4	5	
-1	-1	13	-1	7	14	-1	3	1	8	4	-1	15	9	10	11	
9	-1	-1	8	-1	-1	13	-1	-1	10	12	2	-1	14	3	-1	
3	2	6	12	10	-1	9	-1	15	-1	13	14	-1	8	-1	4	
-1	5	14	15	2	-1	-1	-1	16	3	-1	12	-1	-1	6	7	
7	11	-1	9	1	5	3	13	10	6	8	4	2	15	-1	12	
8	10	4	-1	14	-1	12	15	9	7	-1	5	3	16	11	-1	
