4
1
5	-1	12	7	-1	11	9	8	1	6	15	13	2	-1	-1	10	
8	13	11	2	14	10	-1	3	16	7	9	-1	-1	-1	-1	5	
9	-1	3	-1	15	13	2	7	14	12	11	5	1	-1	-1	4	
15	16	14	1	4	6	-1	-1	8	2	-1	3	-1	-1	9	-1	
-1	-1	6	14	-1	-1	-1	16	-1	13	-1	1	-1	-1	10	15	
12	11	10	13	1	8	-1	5	-1	4	-1	-1	3	9	-1	-1	
7	-1	5	-1	13	9	11	-1	2	10	16	12	14	4	-1	6	
16	-1	9	-1	-1	4	-1	10	-1	3	8	14	5	-1	-1	13	
6	7	15	-1	9	1	-1	-1	10	-1	-1	-1	4	14	5	-1	
1	3	-1	10	6	15	16	4	-1	-1	14	-1	13	-1	-1	-1	
-1	-1	4	9	10	5	12	-1	-1	8	-1	6	-1	16	3	1	
13	5	8	16	11	3	7	-1	-1	15	1	2	-1	10	6	-1	
2	9	-1	8	-1	16	13	1	6	-1	4	-1	10	5	-1	12	
3	12	-1	4	-1	-1	-1	6	-1	-1	13	10	16	2	11	8	
14	6	13	5	8	-1	10	11	7	-1	12	15	9	1	-1	3	
-1	15	-1	11	5	12	4	-1	-1	1	2	8	7	-1	13	-1	
