4
1
3	9	-1	12	10	13	6	5	-1	8	14	4	1	7	16	11	
7	2	-1	-1	4	15	14	-1	12	11	1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	2	8	9	-1	-1	-1	15	7	12	14	5	4	
-1	11	-1	6	-1	12	-1	-1	-1	-1	-1	13	3	8	2	-1	
13	-1	-1	-1	12	-1	4	-1	7	5	-1	11	15	-1	9	8	
2	16	-1	-1	6	-1	-1	-1	14	-1	-1	-1	7	3	-1	-1	
-1	-1	-1	9	-1	3	15	7	-1	-1	6	-1	-1	-1	13	14	
-1	7	-1	5	14	-1	11	-1	-1	10	9	-1	-1	-1	-1	-1	
16	-1	1	-1	7	-1	-1	-1	3	-1	-1	5	-1	9	-1	6	
5	4	-1	-1	-1	11	-1	12	8	-1	7	-1	-1	10	-1	3	
-1	14	8	3	16	-1	5	-1	13	-1	-1	-1	11	2	-1	-1	
11	15	13	-1	-1	4	-1	-1	-1	2	16	-1	8	5	14	-1	
-1	-1	14	-1	-1	6	16	15	-1	-1	10	12	2	-1	8	-1	
-1	-1	-1	-1	-1	5	12	-1	-1	-1	2	-1	-1	-1	-1	-1	
-1	-1	2	-1	13	-1	-1	4	11	6	-1	14	5	-1	-1	10	
6	-1	9	15	-1	-1	10	2	5	13	4	1	-1	12	-1	16	
