4
1
11	-1	-1	2	13	-1	5	12	-1	14	16	6	7	-1	3	-1	
-1	15	-1	-1	8	11	-1	14	10	5	1	-1	12	-1	-1	-1	
5	6	8	14	1	-1	-1	-1	-1	12	4	-1	11	13	16	2	
-1	-1	12	7	2	16	3	6	-1	13	8	-1	-1	10	1	5	
7	8	-1	-1	11	-1	-1	9	3	1	6	10	15	14	13	-1	
2	11	9	-1	-1	14	-1	-1	-1	-1	-1	13	4	-1	8	6	
12	13	6	-1	5	3	8	16	4	15	2	14	-1	-1	7	9	
10	-1	3	15	6	-1	-1	4	-1	16	-1	-1	5	2	-1	1	
15	-1	13	4	9	6	2	7	16	11	10	1	8	12	-1	14	
-1	12	7	11	10	1	16	-1	2	6	-1	15	3	-1	-1	13	
-1	10	5	6	-1	-1	4	-1	13	9	-1	7	16	1	2	11	
16	-1	1	9	3	13	11	-1	-1	4	14	8	-1	15	-1	7	
-1	-1	-1	8	4	10	-1	3	6	-1	15	16	-1	5	11	12	
1	16	15	-1	7	-1	-1	13	11	3	9	-1	2	-1	4	8	
-1	4	11	-1	16	8	15	2	1	-1	13	-1	9	-1	14	-1	
3	-1	-1	13	-1	-1	-1	11	14	-1	7	-1	1	16	-1	10	
