4
1
-1	-1	-1	14	3	-1	-1	-1	-1	-1	-1	9	6	-1	-1	-1	
-1	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	-1	
11	-1	1	12	-1	-1	-1	16	2	-1	-1	7	3	-1	14	-1	
3	4	16	6	9	-1	-1	12	-1	-1	14	-1	2	-1	-1	-1	
1	-1	6	3	-1	9	14	-1	11	8	13	-1	-1	7	16	10	
-1	2	-1	-1	-1	1	-1	-1	-1	14	-1	16	-1	-1	-1	-1	
13	-1	4	-1	5	-1	-1	-1	12	7	-1	-1	9	14	-1	3	
-1	-1	10	15	-1	-1	-1	-1	-1	6	-1	-1	4	1	13	-1	
-1	-1	8	-1	11	-1	15	-1	-1	1	-1	-1	14	-1	-1	-1	
-1	-1	-1	-1	12	8	-1	-1	-1	3	-1	-1	-1	13	1	6	
6	14	3	-1	-1	-1	-1	-1	5	-1	-1	15	-1	11	9	12	
-1	-1	7	1	10	-1	13	6	-1	9	12	-1	5	-1	-1	-1	
15	-1	-1	-1	-1	7	-1	-1	14	-1	1	5	-1	-1	3	11	
5	1	14	-1	15	-1	-1	-1	-1	-1	8	-1	7	6	-1	-1	
-1	-1	13	-1	-1	12	-1	-1	-1	2	-1	-1	-1	8	-1	-1	
12	16	-1	8	-1	-1	-1	3	-1	-1	-1	6	-1	2	-1	14	
