5
1
16	-1	-1	-1	-1	2	22	12	-1	25	-1	-1	-1	-1	-1	21	-1	3	-1	-1	-1	13	14	-1	-1	
-1	-1	22	-1	-1	-1	-1	19	14	-1	-1	-1	-1	-1	4	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	14	8	-1	24	-1	20	15	3	17	-1	16	25	-1	-1	22	-1	-1	-1	-1	-1	12	-1	-1	-1	
-1	-1	-1	-1	23	5	-1	-1	-1	-1	-1	-1	-1	7	-1	-1	-1	-1	-1	18	3	17	16	-1	20	
5	-1	9	-1	-1	-1	-1	6	-1	-1	12	3	-1	-1	-1	-1	-1	-1	4	11	10	-1	2	-1	-1	
-1	-1	-1	10	20	22	-1	1	-1	-1	23	13	8	-1	-1	-1	-1	-1	18	-1	25	-1	4	-1	-1	
-1	-1	23	17	4	6	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	13	15	21	-1	7	10	-1	-1	
-1	-1	2	6	3	-1	-1	23	10	-1	-1	-1	-1	9	11	19	-1	12	25	-1	20	-1	-1	-1	-1	
-1	-1	16	24	-1	-1	-1	-1	-1	-1	-1	17	6	-1	25	-1	-1	9	-1	22	-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	7	-1	18	8	13	-1	-1	-1	19	-1	-1	4	11	23	24	-1	14	6	17	-1	
6	25	-1	-1	1	12	4	13	-1	5	-1	-1	-1	-1	-1	23	-1	-1	17	-1	-1	-1	-1	11	14	
2	10	-1	3	14	21	-1	-1	18	-1	4	23	-1	-1	-1	-1	-1	24	11	20	-1	9	22	15	16	
-1	18	-1	-1	9	-1	-1	-1	-1	-1	21	12	19	-1	-1	-1	7	1	-1	-1	-1	-1	-1	-1	25	
17	-1	-1	-1	16	-1	-1	3	-1	-1	-1	11	-1	6	22	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	
-1	-1	-1	-1	-1	14	-1	-1	6	11	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	
-1	-1	-1	16	-1	-1	-1	-1	12	2	-1	-1	-1	-1	3	-1	1	-1	-1	25	22	-1	-1	-1	-1	
-1	-1	-1	-1	-1	10	-1	-1	23	-1	20	6	-1	-1	8	24	-1	-1	-1	12	-1	11	-1	-1	-1	
-1	23	13	2	5	8	-1	-1	-1	14	-1	-1	-1	11	-1	-1	-1	22	21	-1	7	-1	-1	-1	-1	
12	7	-1	14	15	16	-1	9	21	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	25	2	23	
20	21	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	4	14	1	-1	-1	-1	
-1	-1	-1	20	-1	23	-1	7	-1	4	3	22	24	-1	19	-1	12	-1	-1	-1	-1	18	-1	-1	-1	
14	-1	-1	25	-1	-1	-1	-1	16	-1	-1	18	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	12	6	
23	24	-1	-1	-1	19	-1	-1	-1	10	-1	-1	16	-1	-1	18	-1	-1	-1	-1	1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	-1	-1	24	-1	-1	-1	9	1	4	-1	-1	23	21	-1	-1	-1	-1	-1	20	17	
8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	-1	-1	11	-1	-1	1	-1	-1	15	-1	24	
