4
1
-1	8	6	-1	-1	15	-1	14	-1	16	12	13	-1	10	5	4	
-1	5	7	-1	-1	6	-1	-1	11	-1	8	4	-1	12	-1	9	
-1	-1	-1	4	2	5	-1	9	1	-1	3	-1	13	-1	-1	-1	
-1	-1	-1	13	10	-1	7	4	-1	-1	9	14	1	8	6	-1	
-1	-1	16	12	5	1	4	-1	15	9	-1	-1	8	-1	-1	-1	
-1	-1	5	10	-1	-1	15	2	-1	7	13	1	3	4	14	-1	
15	14	13	-1	3	-1	10	12	-1	2	11	8	-1	9	-1	-1	
4	9	-1	8	-1	7	14	-1	3	-1	16	6	-1	-1	10	15	
9	13	4	-1	16	3	12	-1	-1	-1	15	-1	-1	-1	11	-1	
-1	16	-1	5	-1	-1	-1	-1	-1	13	2	3	15	1	-1	-1	
-1	1	3	6	-1	2	5	15	9	11	-1	-1	16	13	4	14	
7	-1	-1	-1	14	11	-1	-1	8	4	6	16	-1	3	9	-1	
6	15	-1	-1	4	8	11	5	13	14	-1	2	9	7	3	10	
5	7	8	11	9	-1	-1	3	16	12	-1	-1	2	14	13	-1	
13	4	10	-1	-1	14	-1	-1	6	3	-1	-1	11	16	12	8	
14	2	9	-1	12	-1	1	16	10	8	-1	-1	4	5	15	6	
